審查機關,產品類別,廣告品名,申請廠商,廣告核准字號,核准起始日期,核准結束日期,廣告類別
"臺北市","藥品","＂興和＂欣克潰精錠","台灣興和通商股份有限公司","北市衛藥廣字106070262","1060713","1070720","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","＂興和＂欣克潰精錠","台灣興和通商股份有限公司","北市衛藥廣字106070263","1060713","1070720","電影、電視"
"臺北市","醫療器材","’’’’迪捷歐’’’’流動氣墊護踝(未滅菌)","宏煜國際貿易股份有限公司","北市衛器廣字106070294","1060713","1070724","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","精工全視線 矯正鏡片(未滅菌)","美達視興業有限公司","北市衛器廣字106070295","1060713","1070724","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","＂史耐輝＂疤痕矽膠片(未滅菌)","英商史耐輝股份有限公司台灣分公司","北市衛器廣字106080018","1060713","1070803","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","＂史耐輝＂愛力膚銀親水性抗菌敷料,＂史耐輝＂愛力膚銀親水性抗菌敷料","英商史耐輝股份有限公司台灣分公司","北市衛器廣字106080019","1060713","1070804","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","＂史耐輝＂愛力膚親水性的聚乙烯敷料(滅菌),＂史耐輝＂愛力膚親水性自黏敷料(滅菌)","英商史耐輝股份有限公司台灣分公司","北市衛器廣字106080020","1060713","1070804","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","＂史耐輝＂負壓傷口治療敷料,＂史耐輝＂負壓傷口治療系統","英商史耐輝股份有限公司台灣分公司","北市衛器廣字106080021","1060713","1070804","學術性醫療刊物"
"臺北市","醫療器材","＂史耐輝＂負壓傷口治療敷料,＂史耐輝＂負壓傷口治療系統","英商史耐輝股份有限公司台灣分公司","北市衛器廣字106080022","1060713","1070804","學術性醫療刊物"
"臺北市","醫療器材","＂史耐輝＂愛銀康敷料","英商史耐輝股份有限公司台灣分公司","北市衛器廣字106080030","1060713","1070804","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","“高登”矯正鏡片（未滅菌）","明達光學有限公司","北市衛器廣字106070297","1060713","1070724","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","精工全視線 矯正鏡片(未滅菌)","美達視興業有限公司","北市衛器廣字106070298","1060713","1070724","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","“亞羅士” 普洛斯去礦化骨填充物","台灣捷邁醫療器材股份有限公司","北市衛器廣字106070270","1060713","1070720","學術性醫療刊物"
"臺北市","醫療器材","1.羅氏全方位血糖機組 2.羅氏速讚採血筆 專用採血針(滅菌) 3.羅氏速讚採血筆(未滅菌)","台灣羅氏醫療診斷設備股份有限公司","北市衛器廣字106070183","1060714","1070713","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","＂興和＂欣克潰精錠","台灣興和通商股份有限公司","北市衛藥廣字106070267","1060714","1070720","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","安視優超涵水每日拋棄式隱形眼鏡,安視優超涵水每日拋棄式隱形眼鏡","嬌生股份有限公司","北市衛器廣字106070269","1060714","1070720","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","3M醫用護具(未滅菌)","台灣明尼蘇達礦業製造股份有限公司","北市衛器廣字106080129","1060714","1070801","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"高雄市","醫療器材","光陽電動代步車光陽電動醫療代步車(經濟小型)","光陽工業股份有限公司","高市衛醫器字10607005","1060717","1070717","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"新北市","醫療器材","1.帝康日拋非球面軟性隱形眼鏡2.帝康彩色日拋軟性隱形眼鏡3.帝康散光日拋軟性隱形眼鏡4.帝康臻亮彩色日拋隱形眼鏡5.帝康臻魅彩色日拋軟性隱形眼鏡6.帝康矽水膠日拋軟性隱形眼鏡7.光漾瞬間日拋非球面軟性隱形眼鏡8.光漾瞬間彩色日拋軟性隱形眼鏡9.帝康艾綺拉日拋非球面軟性隱形眼鏡10.帝康艾綺拉彩色日拋軟性隱形眼鏡","精華光學股份有限公司","北衛器廣字10607021","1060728","1070728","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"新北市","醫療器材","1.光漾瞬間日拋非球面軟性隱形眼鏡2.光漾瞬間彩色日拋軟性隱形眼鏡","精華光學股份有限公司","北衛器廣字10607022","1060728","1070728","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"新北市","醫療器材","1. 德國百靈自粘彈性繃帶(未滅菌)2. 德國百靈彈性繃帶 (未滅菌)3. “一協紀”胰島素注射筆專用針4. “一協紀” 醫療用黏性膠帶及黏性繃帶 (未滅菌)","一協紀股份有限公司","北衛器廣字10607025","1060724","1070724","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等);;學術性醫療刊物"
"臺北市","醫療器材","百略醫學數字顯示電子體溫計,百略醫學電子體溫計","百略醫學科技股份有限公司","北市衛器廣字105120044","1051114","1061210","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","杏仁酸20％高效煥膚精華,極效胜肽抗皺完美修護精華,10%極效胜肽抗皺完美眼部精華,20%胜肽青春抗皺濃縮精華","塞席爾商美之本國際有限公司台灣分公司","北市衛粧廣字105110521","1051114","1061125","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","RX10胜肽抗皺保濕露,RX10倍胜肽抗皺濃縮精華,RX10胜肽抗皺濃縮乳霜,RX10胜肽抗皺緊緻晚安凍膜","塞席爾商美之本國際有限公司台灣分公司","北市衛粧廣字105110522","1051114","1061124","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","極潤肌 玻尿酸活氧保濕精華plus(104年更名極潤肌 玻尿酸保濕精華plus),淨潔肌 胺基酸保濕潔顏慕斯,淨潔肌 沒藥醇修護卸妝油,玻尿酸修護防曬乳SPF50+/★★★★,極潤肌 分子酊保濕修護乳液,極潤肌 玻尿酸保濕前導化妝水","台塑生醫科技股份有限公司","北市衛粧廣字105110672","1051115","1061127","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","私密潔浴慕絲,私密潔浴露","台灣萌蒂藥品有限公司","北市衛粧廣字105110656","1051115","1061124","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","黑薑植粹髮精華(平面)","麗妍生技有限公司","北市衛粧廣字105110477","1051115","1061127","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","“日研”矯正鏡片(未滅菌)","小林鐘錶眼鏡股份有限公司","北市衛器廣字105110243","1051115","1061122","電影、電視"
"臺北市","化粧品","奢華寶貝 激黑綻放 世紀之創持久眼線液筆 - 升級版","千卉國際股份有限公司","北市衛粧廣字105110611","1051115","1061122","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","3M保濕乾洗手液","台灣明尼蘇達礦業製造股份有限公司","北市衛藥廣字105120028","1051115","1061213","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","貝樂克膜衣錠0.5毫克","台灣必治妥施貴寶股份有限公司","北市衛藥廣字105120042","1051115","1061213","學術性醫療刊物"
"臺北市","化粧品","Nature’’s Gate 冬清爽淡雅經典無基改體香棒,Nature’’s Gate 春鮮花香經典無基改體香棒,Nature’’s Gate 夏熱浪香草經典無基改體香棒,Nature’’s Gate 秋微風麝香經典無基改體香棒,Nature’’s Gate 香頌夏日無基改香水體香棒 Green Meadows Stick,Nature’’s Gate 唯我誘惑無基改香水體香棒 Marine Mist Stick,Nature’’s Gate 甜蜜花漾無基改香水體香棒 Ocean Fresh Stick,Nature’’s Gate 夜茉莉無基改香水體香棒 White Florals Stick","匯總實業有限公司","北市衛粧廣字105120070","1051115","1061214","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","Olay® 新生高效緊緻護膚霜","寶僑家品股份有限公司","北市衛粧廣字105110659","1051115","1061124","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","ASTALIFT MOISTURE MASK 水漾保溼面膜","恆昶實業股份有限公司","北市衛粧廣字105110647","1051115","1061124","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","B3腋下呵護淨白美容液(104年更名B3 腋下呵護淨白美容液),夢幻馬戲團 護唇膏(惹火薔薇),夢幻馬戲團護唇膏(純淨香草),夢幻馬戲團潤膚身體乳液(東方美人),夢幻馬戲團潤膚身體乳液(嫩澤花香),夢幻馬戲團香水凝霜(浪漫玫瑰),夢幻馬戲團香水凝霜(閃耀茉莉),美人心機全身白肌美膚膜,美人心機4S煥白鎖水凝霜,麥盧卡蜂潤老皮掰掰霜(104年更名麥盧卡蜂潤老皮腳腳霜)","愛麗姿股份有限公司","北市衛粧廣字105120096","1051115","1061214","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","INNER SKIN 水潤光保濕化妝水,INNER SKIN 水潤光保濕精華乳,INNER SKIN 水潤光保濕潔顏露,INNER SKIN 水潤光保濕護唇膏","美合國際實業股份有限公司","北市衛粧廣字105120205","1051128","1061223","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","慕之幼多慕雙潔乳,慕之幼倆相依雙潔乳,慕之幼溫和潔髮露,慕之幼潔髮慕絲,慕之幼免用水潔淨液,慕之幼爽身潤膚乳,慕之幼潤面乳霜,慕之幼親子按摩油,衛蓓欣VBC全效護膚膏","美吾華股份有限公司","北市衛粧廣字105120590","1051128","1061215","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","3M Nexcare 抗痘洗面乳,3M Nexcare抗痘美白洗面乳,3M Nexcare深層潔淨抗痘洗面乳,3M Nexcare抗痘凝露,3M Nexcare淨痘潔顏慕斯,3M Nexcare舒顏淨痘水,3M Nexcare美白洗面乳,3M Nexcare深層潔淨洗面乳,3M Nexcare深層淨油洗面乳,3M Nexcare深層雙效柔珠洗面乳","台灣明尼蘇達礦業製造股份有限公司","北市衛粧廣字105120249","1051128","1061228","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","3M Nexcare 克淋濕防水透氣繃(滅菌),3M Nexcare 克淋濕防水透氣繃(滅菌),3M Nexcare 克淋濕防水透氣繃 (滅菌),3M舒適繃(滅菌),3M Nexcare 舒適繃 (滅菌),3M舒適繃含藥型,3M彈力繃(滅菌),3M透明繃（滅菌）,3M N95醫用口罩（未滅菌）,3M舒適口罩(未滅菌)","台灣明尼蘇達礦業製造股份有限公司","北市衛器廣字105120125","1051128","1061225","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","3M荳痘隱形貼(滅菌),3M Nexcare 荳痘隱形貼(滅菌)","台灣明尼蘇達礦業製造股份有限公司","北市衛器廣字105120126","1051128","1061225","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","3M Nexcare通氣膠帶 (未滅菌),3M Nexcare 自黏彈性繃帶(未滅菌),3M自黏彈性繃帶(未滅菌),3M 雙效冷熱敷墊(未滅菌),3M退熱貼片(未滅菌)","台灣明尼蘇達礦業製造股份有限公司","北市衛器廣字105120127","1051128","1061225","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","3M N95醫用口罩（未滅菌）","台灣明尼蘇達礦業製造股份有限公司","北市衛器廣字105120128","1051128","1061225","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","慕之幼高效雙潔乳,慕之幼高效滋養皂,慕之幼高效潤身乳,慕之幼高效面霜,涵孜嫩唇頰雙護膏,舒恬良柔舒霜-清爽型,舒恬良柔舒霜-滋養型,舒恬良雙潔乳,舒恬良沐浴油,舒恬良修護霜","美吾華股份有限公司","北市衛粧廣字105120591","1051128","1061215","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","＂瑞安＂密可梳外用液50毫克/毫升","瑞安大藥廠股份有限公司","北市衛藥廣字105120194","1051128","1061211","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","＂醫科達＂數位式高劑量直線加速器","久和醫療儀器股份有限公司","北市衛器廣字105120166","1051128","1061201","學術性醫療刊物"
"臺北市","化粧品","維他命B12全效賦活卸妝乳,維他命B12肌因修復化妝水,維他命B12珍珠光感鑚白面膜,維他命B12鑽石光能量淨膚霜,美人心機 全身白肌美容液,美人心機4S煥白鎖水凝霜,美人心機全身白肌美膚膜","愛麗姿股份有限公司","北市衛粧廣字105120573","1051128","1061225","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","維他命B12亮顏喚膚霜,維他命B12光透美白霜,維他命B12無痕奇蹟精華液(103/12/22更名維他命B12無瑕奇蹟精華液 ),維他命B12精粹賦活眼霜","愛麗姿股份有限公司","北市衛粧廣字105120574","1051128","1061226","電影、電視"
