產品名稱,廠商名稱,遊戲平台,級別,情節,上市日期
《闇龍紀元：異端審判》豪華版,Electronic Arts Asia Pacific Pte Ltd,PS3,限,"性,暴力,不當言語",2014-11-18
《闇龍紀元：異端審判》 數位豪華版,Electronic Arts Asia Pacific Pte Ltd,PC單機,限,"性,暴力,不當言語",2014-11-18
俠盜獵車手 5,沛亞企業有限公司,XboxOne,限,"性,暴力,菸酒,不當言語,反社會性",2014-11-18
暗黑復仇者2,Gamevil,手機遊戲,輔12,暴力,2014-11-18
英雄連隊2：阿登突擊,愛勝遊戲股份有限公司,PC單機,輔15,"暴力,不當言語",2014-11-18
英雄的誕生,觸天娛樂股份有限公司,手機遊戲,輔12,暴力,2014-11-18
鍛魔訣,一起遊戲科技股份有限公司,WEB,輔12,未涉及任何情節,2014-11-19
黑幫衝突,幻想娛樂科技股份有限公司,手機遊戲,輔15,暴力,2014-11-19
糕點樂園 (Pastry Paradise),Gameloft,手機遊戲,普,未涉及任何情節,2014-11-19
糕點樂園 (Pastry Paradise),Gameloft,PC單機,普,未涉及任何情節,2014-11-19
英雄之塔,赤霄網路科技股份有限公司,WEB,輔15,暴力,2014-11-19
痛擊英雄,遊戲怪獸股份有限公司,手機遊戲,輔12,"暴力,恐怖",2014-11-19
英雄之塔,在線科技,WEB,輔15,未涉及任何情節,2014-11-19
英雄之塔,香港商記憶維基有限公司台灣分公司,WEB,輔15,暴力,2014-11-19
刺客教條：大革命,Ubisoft Limited,PC單機,限,"暴力,不當言語,反社會性",2014-11-20
刺客教條：大革命,Ubisoft Limited,XboxOne,限,"暴力,不當言語,反社會性",2014-11-20
刺客教條：大革命,Ubisoft Limited,PS4,限,"暴力,不當言語,反社會性",2014-11-20
XOne 真・三國無雙７ Empires&lt;日文版&gt;,臺灣光榮特庫摩股份有限公司,XboxOne,輔15,"暴力,菸酒",2014-11-20
Monopoly Plus,Ubisoft Limited,PC單機,護,未涉及任何情節,2014-11-20
Monopoly Plus,Ubisoft Limited,PS4,護,未涉及任何情節,2014-11-20
Monopoly Plus,Ubisoft Limited,Xbox360,護,未涉及任何情節,2014-11-20
Monopoly Plus,Ubisoft Limited,XboxOne,護,未涉及任何情節,2014-11-20
Monopoly Deal,Ubisoft Limited,PC單機,護,未涉及任何情節,2014-11-20
Monopoly Deal,Ubisoft Limited,PS4,護,未涉及任何情節,2014-11-20
Monopoly Deal,Ubisoft Limited,Xbox360,護,未涉及任何情節,2014-11-20
Monopoly Deal,Ubisoft Limited,XboxOne,護,未涉及任何情節,2014-11-20
Trivial Pursuit,Ubisoft Limited,PS3,護,未涉及任何情節,2014-11-20
Trivial Pursuit,Ubisoft Limited,PS4,護,未涉及任何情節,2014-11-20
Trivial Pursuit,Ubisoft Limited,Xbox360,護,未涉及任何情節,2014-11-20
Trivial Pursuit,Ubisoft Limited,XboxOne,護,未涉及任何情節,2014-11-20
神劍浪客,摩利數位行銷股份有限公司,手機遊戲,輔12,暴力,2014-11-20
PS4 真・三國無雙７ Empires&lt;日文版&gt;,臺灣光榮特庫摩股份有限公司,PS4,輔15,"暴力,菸酒",2014-11-20
PS3 真・三國無雙７ Empires&lt;日文版&gt;,臺灣光榮特庫摩股份有限公司,PS3,輔15,"暴力,菸酒",2014-11-20
群英天下,真好玩娛樂科技股份有限公司,手機遊戲,護,暴力,2014-11-21
極地戰嚎4,英特衛多媒體(股)公司,PC單機,限,"暴力,恐怖,不當言語",2014-11-21
Pokémon Omega Ruby,NINTENDO (HONG KONG) LIMITED,N3DS,護,暴力,2014-11-21
Pokémon Alpha Sapphire,NINTENDO (HONG KONG) LIMITED,N3DS,護,暴力,2014-11-21
Rollers of the Realm,"Index Digital Media, Inc.",其他,輔12,"暴力,菸酒,不當言語",2014-11-24
Murdered: Soul Suspect,台灣萬代南夢宮娛樂股份有限公司,XboxOne,限,"暴力,不當言語,反社會性",2014-11-24
Thomas Was Alone,Curve Digital,XboxOne,輔12,不當言語,2014-11-25
&lt;&lt;FIFA 15&gt;&gt; 豪華版,Electronic Arts Asia Pacific Pte Ltd,XboxOne,護,未涉及任何情節,2014-11-25
&lt;&lt;FIFA 15&gt;&gt; 豪華版,Electronic Arts Asia Pacific Pte Ltd,PS4,護,未涉及任何情節,2014-11-25
GameOneV2,Daniela,手機遊戲,輔12,未涉及任何情節,2014-11-25
&lt;&lt;TITANFALL&gt;&gt; 豪華版,Electronic Arts Asia Pacific Pte Ltd,Xbox360,限,"暴力,不當言語",2014-11-25
&lt;&lt;TITANFALL&gt;&gt; 豪華版,Electronic Arts Asia Pacific Pte Ltd,XboxOne,限,"暴力,不當言語",2014-11-25
星際獵人,張文榮,手機遊戲,護,暴力,2014-11-25
&lt;&lt;FIFA 15&gt;&gt; 豪華版,Electronic Arts Asia Pacific Pte Ltd,PC單機,護,未涉及任何情節,2014-11-26
宅神爺夜市賓果,彩得線上娛樂股份有限公司,PC線上,輔15,棋牌益智,2014-11-26
別擋我回家,在線科技,手機遊戲,輔12,未涉及任何情節,2014-11-26
魔物獵人FRONTIER G,台灣卡普空股份有限公司,PC線上,輔15,暴力,2014-11-27
大江戸 BlackSmith,台灣索尼互動娛樂股份有限公司,PSVITA,輔15,"性,暴力,棋牌益智",2014-11-27
Mouse Escape : run from the flood,Widia Inovasi Nusantara,手機遊戲,普,未涉及任何情節,2014-11-27
夢幻之星 NOVA,愛勝遊戲股份有限公司,PSVITA,輔15,暴力,2014-11-27
惡靈古堡 HD Remaster典藏版,愛勝遊戲股份有限公司,PS3,限,"暴力,恐怖",2014-11-27
&lt;&lt;FIFA 15&gt;&gt; 豪華版,Electronic Arts Asia Pacific Pte Ltd,PS3,護,未涉及任何情節,2014-11-27
焚天之怒,暢想數位有限公司,WEB,輔12,暴力,2014-11-27
勇者跑跳碰,晨宇光科技股份有限公司,手機遊戲,普,未涉及任何情節,2014-11-27
XBIKE(藍芽互動式健身車版),晨宇光科技股份有限公司,手機遊戲,普,未涉及任何情節,2014-11-27
騎馬打仗,晶綺科技股份有限公司,手機遊戲,輔12,暴力,2014-11-28
急難先鋒 5,台灣萬代南夢宮娛樂股份有限公司,PC單機,輔12,未涉及任何情節,2014-11-28
我的世界,台灣微軟,XboxOne,護,未涉及任何情節,2014-11-28
龍紋三國online,勝氏媒體國際有限公司,手機遊戲,輔12,暴力,2014-11-28
三國群英傳2.5Online 2014 霸氣至尊 超值福袋卡,宇峻奧汀科技股份有限公司,PC線上,輔15,"暴力,恐怖,虛擬戀愛或結婚",2014-11-29
三國群英傳WEB 2014資訊月群英降臨福袋卡,宇峻奧汀科技股份有限公司,WEB,輔15,"暴力,恐怖,虛擬戀愛或結婚",2014-11-29
神州Online 2014資訊月無敵福袋卡,宇峻奧汀科技股份有限公司,PC線上,輔12,"暴力,恐怖,虛擬戀愛或結婚",2014-11-29
Tetris Ultimate,Ubisoft Limited,PS4,護,未涉及任何情節,2014-11-30
Tetris Ultimate,Ubisoft Limited,XboxOne,護,未涉及任何情節,2014-11-30
大富翁8,優必達科技有限公司,其他,普,棋牌益智,2014-11-30
Citizens of Earth,"Index Digital Media, Inc.",其他,輔12,暴力,2014-12-01
#IDARB,"Other Ocean Group, Inc.",XboxOne,護,未涉及任何情節,2014-12-01
超級英雄傳說,真好玩娛樂科技股份有限公司,手機遊戲,護,未涉及任何情節,2014-12-01
傾城計,伊凡達科技股份有限公司,手機遊戲,輔15,"性,暴力,虛擬戀愛或結婚",2014-12-01
上古戰魂-重裝武士,伊凡達科技股份有限公司,手機遊戲,輔12,"性,暴力",2014-12-01
仙國志,伊凡達科技股份有限公司,手機遊戲,輔12,"性,暴力",2014-12-01
魅子,伊凡達科技股份有限公司,手機遊戲,限,"性,暴力,虛擬戀愛或結婚",2014-12-01
Lunatia真光明戰記,真子科技有限公司,PC線上,輔12,虛擬戀愛或結婚,2014-12-03
英雄特攻隊,傳奇網路遊戲股份有限公司,手機遊戲,輔12,"性,暴力,不當言語",2014-12-03
五虎萌將,龍成網路有限公司,手機遊戲,輔12,未涉及任何情節,2014-12-03
天天掛機,龍成網路有限公司,手機遊戲,輔12,未涉及任何情節,2014-12-03
飆酷車神,英特衛多媒體(股)公司,PC單機,輔12,"暴力,不當言語",2014-12-03
焚天之怒,香港商記憶維基有限公司台灣分公司,WEB,輔15,暴力,2014-12-03
PSV 戰國無雙 編年史 3 日文版,臺灣光榮特庫摩股份有限公司,PSVITA,輔15,"暴力,菸酒",2014-12-04
都會特攻,台灣競舞娛樂有限公司,PC線上,輔15,暴力,2014-12-04
暗夜血姬,優勢領航科技有限公司,手機遊戲,輔15,未涉及任何情節,2014-12-04
翻轉棋,Chung-E Wang,PC單機,普,棋牌益智,2014-12-04
三國武神,雪豹科技,手機遊戲,輔12,暴力,2014-12-04
聖光召喚,晶綺科技股份有限公司,手機遊戲,輔12,暴力,2014-12-05
靈感計畫,台灣微軟,XboxOne,輔12,"暴力,恐怖",2014-12-05
FarmVille 2：鄉間逍遙遊,Zynga Inc.,手機遊戲,輔12,菸酒,2014-12-05
刀塔掛機,香港商記憶維基有限公司台灣分公司,手機遊戲,輔12,"暴力,反社會性",2014-12-08
NFL Showdown: Football Manager,Zynga Inc.,手機遊戲,輔12,未涉及任何情節,2014-12-08
LARA CROFT and the Temple of Osiris,台灣萬代南夢宮娛樂股份有限公司,XboxOne,輔12,暴力,2014-12-09
古墓奇兵：歐西里斯神殿,台灣索尼互動娛樂股份有限公司,PS4,輔12,暴力,2014-12-09
Candy Crush Saga,King.com Limited,手機遊戲,普,未涉及任何情節,2014-12-10
星艦效應,幻想娛樂科技股份有限公司,手機遊戲,輔12,暴力,2014-12-10
兔兔甜甜圈,摩伊移動娛樂科技有限公司,手機遊戲,普,未涉及任何情節,2014-12-10
大俠!喵喵喵,紅心辣椒娛樂科技股份有限公司,手機遊戲,護,暴力,2014-12-10
克魯賽德戰記,台灣玩藝股份有限公司,手機遊戲,護,暴力,2014-12-10
光明之響繁體中文版,愛勝遊戲股份有限公司,PS3,輔15,暴力,2014-12-11
Madden NFL 15 (DIGITAL FULL GAME),Electronic Arts Asia Pacific Pte Ltd,XboxOne,普,未涉及任何情節,2014-12-11
初音未來-名伶計畫F 2nd繁體中文版,愛勝遊戲股份有限公司,PS3,輔15,性,2014-12-11
初音未來-名伶計畫F 2nd繁體中文版,愛勝遊戲股份有限公司,PSVITA,輔15,性,2014-12-11
魔導英雄傳Z,宇峻奧汀科技股份有限公司,手機遊戲,輔12,"暴力,不當言語",2014-12-11
GeoPlane,Anfroy,PC單機,輔12,暴力,2014-12-11
百戰天下,優勢領航科技有限公司,WEB,輔15,未涉及任何情節,2014-12-11
老子有錢Online-水果包(虛擬),銀河線上股份有限公司,WEB,輔12,棋牌益智,2014-12-11
焚天之怒,在線科技,WEB,輔12,未涉及任何情節,2014-12-11
百戰天下,香港商記憶維基有限公司台灣分公司,WEB,輔15,"暴力,反社會性",2014-12-11
鐵道大亨 中文版,英特衛多媒體(股)公司,PC單機,普,未涉及任何情節,2014-12-12
吉娜姐妹：扭曲梦境 - 导演剪辑版,Black Forest Games,XboxOne,護,未涉及任何情節,2014-12-12
Zynga 德州撲克,Zynga Inc.,手機遊戲,輔15,未涉及任何情節,2014-12-12
深入敵陣 中文版,英特衛多媒體(股)公司,PC單機,限,"暴力,不當言語,反社會性",2014-12-12
飞扬的哥斯拉,Blood Brothers,手機遊戲,普,未涉及任何情節,2014-12-14
鬼太郎妖怪市集,DeNA HONG KONG LIMITED,WEB,護,未涉及任何情節,2014-12-15
太極熊貓,摩利數位行銷股份有限公司,手機遊戲,輔15,暴力,2014-12-16
唐宮夢,香港商記憶維基有限公司台灣分公司,WEB,輔15,"暴力,虛擬戀愛或結婚",2014-12-16
口袋傳說,泰商勝大有限公司台灣分公司,手機遊戲,輔12,未涉及任何情節,2014-12-18
PS3 夏莉的鍊金工房 ～黃昏海洋之鍊金術士～&lt;中文版&gt;,臺灣光榮特庫摩股份有限公司,PS3,輔12,性,2014-12-18
超次元戰記 戰機少女 重生3 V世紀 日文版,台灣索尼互動娛樂股份有限公司,PSVITA,輔15,性,2014-12-18
怪談新三國,台灣水木至清科技,手機遊戲,輔15,"暴力,恐怖",2014-12-18
Words with Friends,Zynga Inc.,PC線上,輔12,棋牌益智,2014-12-18
唐宮夢,育駿科技股份有限公司,WEB,輔15,"暴力,虛擬戀愛或結婚",2014-12-18
忍者Slot,好玩家股份有限公司,手機遊戲,限,棋牌益智,2014-12-18
征龍之路,蜂玩娛樂有限公司,手機遊戲,護,棋牌益智,2014-12-19
POKE-GEOMETRY,SSCellPlay,PC單機,普,未涉及任何情節,2014-12-19
僵尸！僵尸！,AE Mobile,手機遊戲,輔15,暴力,2014-12-22
MON搗蛋怪獸,台灣競舞娛樂有限公司,手機遊戲,護,暴力,2014-12-22
貓與殭屍,張文榮,手機遊戲,普,未涉及任何情節,2014-12-22
救救那女神,香港商桑巴遊戲有限公司台灣分公司,手機遊戲,輔12,未涉及任何情節,2014-12-23
泡泡龍,台灣谷米數位科技有限公司,手機遊戲,普,未涉及任何情節,2014-12-23
麻將來這兒(Google Play),超遊國際有限公司,手機遊戲,輔12,棋牌益智,2014-12-23
蒼穹變,在線科技,WEB,輔15,未涉及任何情節,2014-12-23
蒼穹變,香港商記憶維基有限公司台灣分公司,WEB,輔15,"暴力,不當言語,虛擬戀愛或結婚",2014-12-23
勇氣傳說,香港商雲起遊戲代理有限公司台灣分公司,手機遊戲,輔12,未涉及任何情節,2014-12-24
聖騎士之戰 Xrd -SIGN- 中文版,台灣索尼互動娛樂股份有限公司,PS3,輔12,"性,暴力,反社會性",2014-12-24
聖騎士之戰 Xrd -SIGN- 中文版,台灣索尼互動娛樂股份有限公司,PS4,輔12,"性,暴力,反社會性",2014-12-24
接招吧！呂布,飛魚數位遊戲股份有限公司,手機遊戲,輔12,未涉及任何情節,2014-12-25
熾焰三國,香港商記憶維基有限公司台灣分公司,WEB,輔15,暴力,2014-12-26
美少女夢工場,台灣競舞娛樂有限公司,手機遊戲,輔12,虛擬戀愛或結婚,2014-12-29
Ryse: 羅馬之子,台灣微軟,XboxOne,限,"性,暴力,不當言語",2014-12-30
洪荒OL,龍成網路有限公司,手機遊戲,輔12,未涉及任何情節,2014-12-30
城堡搶翻天,Ubisoft Limited,PC線上,輔12,暴力,2014-12-31
魔法門：英雄卡牌,Ubisoft Limited,PS3,護,恐怖,2014-12-31
魔法門：英雄卡牌,Ubisoft Limited,Xbox360,護,恐怖,2014-12-31
Pac-Man and the Ghostly Adventures 2,台灣萬代南夢宮娛樂股份有限公司,PS3,護,暴力,2014-12-31
Pac-Man and the Ghostly Adventures 2,台灣萬代南夢宮娛樂股份有限公司,Xbox360,護,暴力,2014-12-31
Pac-Man and the Ghostly Adventures 2,台灣萬代南夢宮娛樂股份有限公司,PC單機,護,暴力,2014-12-31
健身趣：Battle Run,Ubisoft Limited,手機遊戲,輔12,"暴力,恐怖",2014-12-31
Aworded,Etermax,手機遊戲,護,棋牌益智,2014-12-31
Apalabrados,Etermax,手機遊戲,護,棋牌益智,2014-12-31
宮廷Q傳,手遊娛樂股份有限公司,手機遊戲,輔12,"棋牌益智,虛擬戀愛或結婚",2015-01-01
迷你高尔夫俱乐部,Gubics Zoltán,手機遊戲,普,未涉及任何情節,2015-01-01
小小英雄-國際版,亞舒數位科技有限公司,手機遊戲,護,未涉及任何情節,2015-01-01
大脑疯狂,Jakub Semrad,PC單機,普,未涉及任何情節,2015-01-01
仙境傳說：英雄戰役,Gravity&amp;Neocyon,手機遊戲,輔12,暴力,2015-01-01
崩壞學園2,伊凡達科技股份有限公司,手機遊戲,輔15,"性,暴力",2015-01-01
疾風快打,台灣淘米科技股份有限公司,手機遊戲,輔12,暴力,2015-01-01
麻將來這兒(iOS),超遊國際有限公司,手機遊戲,輔12,棋牌益智,2015-01-06
核心爭霸,台灣競舞娛樂有限公司,PC線上,輔12,暴力,2015-01-08
龙之狂热：传奇,Gameloft,PC單機,普,未涉及任何情節,2015-01-08
《極速快感：生存競速》完全版,Electronic Arts Asia Pacific Pte Ltd,PS4,護,暴力,2015-01-08
《極速快感：生存競速》完全版,Electronic Arts Asia Pacific Pte Ltd,PS3,輔12,暴力,2015-01-08
醜比頭樂園,起帆數位科技股份有限公司,手機遊戲,普,未涉及任何情節,2015-01-08
英雄之劍,威樂數位有限公司,手機遊戲,輔12,"暴力,不當言語",2015-01-08
Plague Inc. (瘟疫公司),Ndemic Creations,手機遊戲,輔12,未涉及任何情節,2015-01-09
古惑仔ONLINE,香港商智傲有限公司台灣分公司,手機遊戲,輔15,暴力,2015-01-09
英雄門：崛起,極致行動科技股份有限公司,手機遊戲,護,未涉及任何情節,2015-01-12
三國群英傳2.5 Online星落五丈原「智謀天下包」,宇峻奧汀科技股份有限公司,PC線上,輔15,"暴力,不當言語,虛擬戀愛或結婚",2015-01-14
Peggle 2 Magical Masters Edition (Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,PS4,普,未涉及任何情節,2015-01-14
惡魔消滅者,紅心辣椒娛樂科技股份有限公司,手機遊戲,護,暴力,2015-01-14
問答 RPG 魔法使與黑貓維茲,台灣碩網網路娛樂(股)有限公司,手機遊戲,輔12,"性,暴力",2015-01-14
The Sims™ 4：露天度假,Electronic Arts Asia Pacific Pte Ltd,PC單機,輔15,"性,暴力,虛擬戀愛或結婚",2015-01-14
怪獸社區,一隻怪獸股份有限公司,手機遊戲,輔12,未涉及任何情節,2015-01-14
龍族騎士團,Com2uS,手機遊戲,輔12,未涉及任何情節,2015-01-15
沃土 online,迅鳥網路科技有限公司,PC線上,輔15,未涉及任何情節,2015-01-15
神魔國度,香港商雲起遊戲代理有限公司台灣分公司,WEB,輔15,"暴力,恐怖",2015-01-15
疾風之刃,遊戲新幹線,PC線上,輔15,暴力,2015-01-16
黑街聖徒4:Re-elected,台灣萬代南夢宮娛樂股份有限公司,XboxOne,限,"性,暴力,反社會性",2015-01-16
黑街聖徒4:Re-elected,台灣萬代南夢宮娛樂股份有限公司,PS4,限,"性,暴力,反社會性",2015-01-16
仙境三國2,香港商記憶維基有限公司台灣分公司,WEB,護,暴力,2015-01-17
箱庭物語~送往動物小島的信,GMO Gamecenter Korea,手機遊戲,普,未涉及任何情節,2015-01-19
丘比特抓,"Intradynamics, LLC",手機遊戲,普,未涉及任何情節,2015-01-19
幻戰DNA,九禾遊戲企業股份有限公司,手機遊戲,輔12,"暴力,反社會性",2015-01-19
像素騎士團,育駿科技股份有限公司,WEB,輔15,"暴力,恐怖,虛擬戀愛或結婚",2015-01-19
Grand Theft Auto: San Andreas,Take-Two Asia Pte Ltd,Xbox360,限,"性,暴力,毒品,不當言語",2015-01-19
黴菌戀蛋糕,愛就贏股份有限公司,手機遊戲,普,未涉及任何情節,2015-01-19
喵星物語,捷達威數位科技股份有限公司,手機遊戲,普,未涉及任何情節,2015-01-20
Daryl,Marios Karagiannis,PC單機,普,未涉及任何情節,2015-01-20
大武俠物語,育駿科技股份有限公司,手機遊戲,輔12,暴力,2015-01-20
超级果冻战队,Paulo Cristo,手機遊戲,普,未涉及任何情節,2015-01-20
街機麻將,超遊國際有限公司,手機遊戲,輔12,棋牌益智,2015-01-20
老子有錢Online-老子豬哥包(實體),銀河線上股份有限公司,WEB,輔12,棋牌益智,2015-01-21
新絕代雙驕Online神武天降,宇峻奧汀科技股份有限公司,PC線上,輔12,"暴力,虛擬戀愛或結婚",2015-01-21
仙境之戀2,伊凡達科技股份有限公司,手機遊戲,輔12,"性,暴力,虛擬戀愛或結婚",2015-01-21
PSV 愛絲卡＆羅吉的鍊金工房 Plus ～黃昏天空之鍊金術士～ (英文版),臺灣光榮特庫摩股份有限公司,PSVITA,輔12,"性,虛擬戀愛或結婚",2015-01-22
